"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"34013","5","3114","76","0","2015","A","","Essex County, New Jersey","Private","Fruit and vegetable preserving and specialty","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,253,11982357,5833007,156865,910,47330,"",1.80,0.62,0.51,0.46,0.35,0.83,0.83,"",0,0.0,48,23.4,517708,4.5,744531,14.6,34077,27.8,-165,-15.3,-8550,-15.3
"34013","5","31141","77","0","2015","A","","Essex County, New Jersey","Private","Frozen food manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,96,2669942,2051004,47354,533,27740,"",2.87,0.45,0.24,0.30,0.24,0.52,0.52,"",1,25.0,48,100.0,1055694,65.4,800876,64.1,28074,145.6,-116,-17.9,-6007,-17.8
"34013","5","311411","78","0","2015","A","N","Essex County, New Jersey","Private","Frozen fruit and vegetable manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311412","78","0","2015","A","N","Essex County, New Jersey","Private","Frozen specialty food manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",3.36,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31142","77","0","2015","A","","Essex County, New Jersey","Private","Fruit and vegetable canning and drying","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,157,9312415,3782003,109511,1141,59346,"",1.11,0.80,0.77,0.66,0.45,0.96,0.96,"",-1,-25.0,0,0.0,-537986,-5.5,-56345,-1.5,6003,5.8,-63,-5.2,-3262,-5.2
"34013","5","311421","78","0","2015","A","","Essex County, New Jersey","Private","Fruit and vegetable canning","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,157,9312415,3782003,109511,1141,59346,"",1.41,1.09,1.04,0.95,0.61,0.96,0.96,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","3115","76","0","2015","A","N","Essex County, New Jersey","Private","Dairy product manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31151","77","0","2015","A","N","Essex County, New Jersey","Private","Dairy product, except frozen, manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311513","78","0","2015","A","N","Essex County, New Jersey","Private","Cheese manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31152","77","0","2015","A","N","Essex County, New Jersey","Private","Ice cream and frozen dessert manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311520","78","0","2015","A","N","Essex County, New Jersey","Private","Ice cream and frozen dessert manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","3116","76","0","2015","A","","Essex County, New Jersey","Private","Animal slaughtering and processing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,505,28070909,15491916,295858,1068,55549,"",0.96,0.43,0.53,0.49,0.54,1.22,1.22,"",0,0.0,10,2.0,771374,2.8,548865,3.7,-51458,-14.8,7,0.7,361,0.7
"34013","5","31161","77","0","2015","A","","Essex County, New Jersey","Private","Animal slaughtering and processing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,505,28070909,15491916,295858,1068,55549,"",0.96,0.43,0.53,0.49,0.54,1.22,1.22,"",0,0.0,10,2.0,771374,2.8,548865,3.7,-51458,-14.8,7,0.7,361,0.7
"34013","5","311612","78","0","2015","A","N","Essex County, New Jersey","Private","Meat processed from carcasses","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",2.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311613","78","0","2015","A","N","Essex County, New Jersey","Private","Rendering and meat byproduct processing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","3117","76","0","2015","A","N","Essex County, New Jersey","Private","Seafood product preparation and packaging","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31171","77","0","2015","A","N","Essex County, New Jersey","Private","Seafood product preparation and packaging","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311710","78","0","2015","A","N","Essex County, New Jersey","Private","Seafood product preparation and packaging","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","3118","76","0","2015","A","","Essex County, New Jersey","Private","Bakeries and tortilla manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",69,1771,64019910,45566244,946744,695,36147,"",2.59,2.51,1.97,2.65,2.35,0.78,0.78,"",6,9.5,159,9.9,9202604,16.8,6192457,15.7,92937,10.9,41,6.3,2134,6.3
"34013","5","31181","77","0","2015","A","N","Essex County, New Jersey","Private","Bread and bakery product manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",66,0,0,0,0,0,0,"N",2.81,0,0,0,0,0,0,"N",6,10.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311811","78","0","2015","A","","Essex County, New Jersey","Private","Retail bakeries","County, NAICS 6-digit -- by ownership sector","All establishment sizes",48,483,11635234,9211518,176762,463,24077,"",3.09,2.54,2.37,2.31,2.27,0.93,0.93,"",6,14.3,55,12.9,1714277,17.3,1308269,16.6,16149,10.1,17,3.8,911,3.9
"34013","5","311812","78","0","2015","A","","Essex County, New Jersey","Private","Commercial bakeries","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,857,33845770,23948106,546931,760,39513,"",2.27,2.76,2.06,2.99,2.95,0.75,0.75,"",-1,-5.6,132,18.2,7021732,26.2,4100835,20.7,70703,14.8,49,6.9,2527,6.8
"34013","5","311813","78","0","2015","A","N","Essex County, New Jersey","Private","Frozen cakes and other pastries manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31182","77","0","2015","A","N","Essex County, New Jersey","Private","Cookie, cracker, and pasta manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311821","78","0","2015","A","N","Essex County, New Jersey","Private","Cookie and cracker manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311824","78","0","2015","A","N","Essex County, New Jersey","Private","Dry pasta and mixes from purchased flour","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","3119","76","0","2015","A","","Essex County, New Jersey","Private","Other food manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,131,8940524,3691620,58703,1317,68466,"",1.04,0.28,0.29,0.30,0.19,1.04,1.04,"",0,0.0,-8,-5.8,368239,4.3,58383,1.6,-20280,-25.7,132,11.1,6869,11.2
"34013","5","31191","77","0","2015","A","N","Essex County, New Jersey","Private","Snack food manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311911","78","0","2015","A","N","Essex County, New Jersey","Private","Roasted nuts and peanut butter manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31194","77","0","2015","A","","Essex County, New Jersey","Private","Seasoning and dressing manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,79,6647280,2193579,26333,1627,84589,"",2.22,0.90,1.02,0.91,0.43,1.14,1.14,"",0,0.0,5,6.8,945287,16.6,201157,10.1,-8808,-25.1,135,9.0,7011,9.0
"34013","5","311941","78","0","2015","A","N","Essex County, New Jersey","Private","Mayonnaise, dressing, and sauce manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311942","78","0","2015","A","N","Essex County, New Jersey","Private","Spice and extract manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31199","77","0","2015","A","N","Essex County, New Jersey","Private","All other food manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","311991","78","0","2015","A","","Essex County, New Jersey","Private","Perishable prepared food manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,27,888403,638380,13804,645,33525,"",1.74,0.25,0.20,0.23,0.20,0.80,0.80,"",0,0.0,-8,-22.9,-235139,-20.9,-69170,-9.8,-4021,-22.6,25,4.0,1270,3.9
"34013","5","311999","78","0","2015","A","N","Essex County, New Jersey","Private","All other miscellaneous food manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","312","75","0","2015","A","N","Essex County, New Jersey","Private","Beverage and tobacco product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","3121","76","0","2015","A","N","Essex County, New Jersey","Private","Beverage manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31211","77","0","2015","A","N","Essex County, New Jersey","Private","Soft drink and ice manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","312111","78","0","2015","A","N","Essex County, New Jersey","Private","Soft drink manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31212","77","0","2015","A","N","Essex County, New Jersey","Private","Breweries","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","312120","78","0","2015","A","N","Essex County, New Jersey","Private","Breweries","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31213","77","0","2015","A","N","Essex County, New Jersey","Private","Wineries","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","312130","78","0","2015","A","N","Essex County, New Jersey","Private","Wineries","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","313","75","0","2015","A","","Essex County, New Jersey","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,158,10378776,5222006,133480,1264,65723,"",1.51,0.57,0.69,0.70,0.51,1.22,1.22,"",-1,-10.0,5,3.3,1546569,17.5,160862,3.2,-16092,-10.8,151,13.6,7870,13.6
"34013","5","3132","76","0","2015","A","N","Essex County, New Jersey","Private","Fabric mills","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31323","77","0","2015","A","N","Essex County, New Jersey","Private","Nonwoven fabric mills","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","313230","78","0","2015","A","N","Essex County, New Jersey","Private","Nonwoven fabric mills","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31324","77","0","2015","A","N","Essex County, New Jersey","Private","Knit fabric mills","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",5.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","313240","78","0","2015","A","N","Essex County, New Jersey","Private","Knit fabric mills","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",5.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","3133","76","0","2015","A","N","Essex County, New Jersey","Private","Textile and fabric finishing mills","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",2.15,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31331","77","0","2015","A","","Essex County, New Jersey","Private","Textile and fabric finishing mills","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,32,3292391,897529,28267,1973,102620,"",2.11,0.53,1.02,0.57,0.52,1.92,1.92,"",-1,-16.7,3,10.3,1191295,56.7,70499,8.5,2645,10.3,580,41.6,30168,41.6
"34013","5","313310","78","0","2015","A","","Essex County, New Jersey","Private","Textile and fabric finishing mills","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,32,3292391,897529,28267,1973,102620,"",2.11,0.53,1.02,0.57,0.52,1.92,1.92,"",-1,-16.7,3,10.3,1191295,56.7,70499,8.5,2645,10.3,580,41.6,30168,41.6
"34013","5","31332","77","0","2015","A","N","Essex County, New Jersey","Private","Fabric coating mills","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","313320","78","0","2015","A","N","Essex County, New Jersey","Private","Fabric coating mills","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","314","75","0","2015","A","","Essex County, New Jersey","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,159,5534976,3988441,124841,668,34757,"",0.85,0.58,0.42,0.60,0.59,0.73,0.73,"",0,0.0,-7,-4.2,-84000,-1.5,47243,1.2,2912,2.4,18,2.8,976,2.9
"34013","5","3141","76","0","2015","A","","Essex County, New Jersey","Private","Textile furnishings mills","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,68,2578363,1774737,56742,727,37778,"",1.24,0.55,0.42,0.66,0.52,0.76,0.76,"",1,25.0,1,1.5,128275,5.2,79909,4.7,-1733,-3.0,23,3.3,1164,3.2
"34013","5","31412","77","0","2015","A","","Essex County, New Jersey","Private","Curtain and linen mills","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,68,2578363,1774737,56742,727,37778,"",1.55,1.38,1.20,1.49,1.73,0.86,0.86,"",1,25.0,1,1.5,128275,5.2,79909,4.7,-1733,-3.0,23,3.3,1164,3.2
"34013","5","314120","78","0","2015","A","","Essex County, New Jersey","Private","Curtain and linen mills","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,68,2578363,1774737,56742,727,37778,"",1.55,1.38,1.20,1.49,1.73,0.86,0.86,"",1,25.0,1,1.5,128275,5.2,79909,4.7,-1733,-3.0,23,3.3,1164,3.2
"34013","5","3149","76","0","2015","A","","Essex County, New Jersey","Private","Other textile product mills","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,91,2956613,2213704,68099,625,32490,"",0.69,0.60,0.42,0.57,0.67,0.71,0.71,"",-1,-12.5,-8,-8.1,-212275,-6.7,-32666,-1.5,4645,7.3,12,2.0,615,1.9
"34013","5","31491","77","0","2015","A","N","Essex County, New Jersey","Private","Textile bag and canvas mills","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","314910","78","0","2015","A","N","Essex County, New Jersey","Private","Textile bag and canvas mills","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31499","77","0","2015","A","N","Essex County, New Jersey","Private","All other textile product mills","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","314999","78","0","2015","A","N","Essex County, New Jersey","Private","All other miscellaneous textile product mills","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","315","75","0","2015","A","","Essex County, New Jersey","Private","Apparel manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",25,852,24822657,19526973,495921,560,29132,"",1.73,2.63,1.64,2.78,2.00,0.62,0.62,"",1,4.2,212,33.1,5845776,30.8,5181338,36.1,112333,29.3,-11,-1.9,-539,-1.8
"34013","5","3151","76","0","2015","A","N","Essex County, New Jersey","Private","Apparel knitting mills","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","31519","77","0","2015","A","N","Essex County, New Jersey","Private","Other apparel knitting mills","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","315190","78","0","2015","A","N","Essex County, New Jersey","Private","Other apparel knitting mills","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34013","5","3152","76","0","2015","A","","Essex County, New Jersey","Private","Cut and sew apparel manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,587,16754048,13500360,366017,549,28546,"",1.14,2.23,1.34,2.45,1.78,0.60,0.60,"",0,0.0,189,47.5,4901037,41.3,4489024,49.8,117751,47.4,-24,-4.2,-1273,-4.3
